Vernier Format 2
chassis.txt 4/26/2022 16:46:37
Run 1
Time	Current	Potential	
T	C	P	
s	A	V	

0.0	0.0006	8.673	
0.1	0.0000	8.698	
0.2	0.0000	8.702	
0.3	0.0000	8.698	
0.4	0.0000	8.698	
0.5	-0.0003	8.698	
0.6	-0.0003	8.693	
0.7	0.0000	8.693	
0.8	0.0000	8.698	
0.9	0.0000	8.702	
1.0	0.0000	8.707	
1.1	0.0000	8.707	
1.2	-0.0003	8.693	
1.3	-0.0003	8.698	
1.4	0.0000	8.693	
1.5	-0.0003	8.698	
1.6	0.0000	8.698	
1.7	0.0000	8.702	
1.8	0.0000	8.702	
1.9	0.0000	8.702	
2.0	-0.0003	8.693	
2.1	0.0000	8.693	
2.2	-0.0003	8.698	
2.3	-0.0003	8.698	
2.4	0.0000	8.707	
2.5	-0.0003	8.698	
2.6	-0.0003	8.698	
2.7	0.0000	8.693	
2.8	-0.0003	8.702	
2.9	0.0000	8.707	
3.0	0.0000	8.707	
3.1	-0.0003	8.698	
3.2	0.0000	8.688	
3.3	-0.0003	8.698	
3.4	-0.0003	8.702	
3.5	0.0000	8.707	
3.6	0.1215	0.893	
3.7	0.1253	0.370	
3.8	0.1496	0.399	
3.9	0.2159	0.649	
4.0	0.2876	1.377	
4.1	0.3760	1.901	
4.2	0.4844	1.226	
4.3	0.4847	2.111	
4.4	0.5259	2.238	
4.5	0.5878	2.101	
4.6	0.6093	2.336	
4.7	0.5645	3.015	
4.8	0.5517	3.363	
4.9	0.6252	2.893	
5.0	0.5530	3.597	
5.1	0.6203	3.250	
5.2	0.6156	3.426	
5.3	0.6262	3.157	
5.4	-0.0003	9.998	
5.5	-0.0003	9.998	
5.6	-0.0003	9.988	
5.7	-0.0003	9.925	
5.8	-0.0003	9.837	
5.9	-0.0003	9.744	
6.0	0.0000	9.685	
6.1	0.0000	9.607	
6.2	-0.0003	9.534	
6.3	0.0000	9.485	
6.4	-0.0003	9.417	
6.5	-0.0003	9.367	
6.6	0.0000	9.323	
6.7	0.0000	9.270	
6.8	-0.0003	9.245	
6.9	-0.0003	9.201	
7.0	0.0000	9.177	
7.1	-0.0003	9.147	
7.2	-0.0003	9.103	
7.3	-0.0003	9.099	
7.4	0.0000	9.059	
7.5	-0.0003	9.045	
7.6	-0.0003	9.020	
7.7	0.0000	9.006	
7.8	0.0000	8.986	
7.9	-0.0003	8.961	
8.0	0.0000	8.952	
8.1	0.0000	8.918	
8.2	0.0000	8.922	
8.3	0.0000	8.893	
8.4	0.0000	8.888	
8.5	-0.0003	8.869	
8.6	0.0000	8.864	
8.7	0.0000	8.844	
8.8	-0.0003	8.835	
8.9	0.0000	8.825	
9.0	0.0000	8.815	
9.1	-0.0003	8.800	
9.2	0.0000	8.791	
9.3	0.0000	8.781	
9.4	-0.0003	8.761	
9.5	0.0000	8.751	
9.6	-0.0003	8.737	
9.7	0.0000	8.732	
9.8	-0.0003	8.727	
9.9	-0.0003	8.712	
10.0	-0.0003	8.702	
10.1	-0.0003	8.693	
10.2	-0.0003	8.688	
10.3	-0.0003	8.673	
10.4	-0.0003	8.673	
10.5	0.0000	8.649	
10.6	0.0000	8.654	
10.7	-0.0003	8.634	
10.8	0.0000	8.634	
10.9	-0.0003	8.629	
11.0	0.0000	8.619	
11.1	0.0000	8.619	
11.2	-0.0003	8.600	
11.3	0.0000	8.605	
11.4	0.0000	8.595	
11.5	-0.0003	8.585	
11.6	0.0000	8.590	
11.7	0.0000	8.566	
11.8	0.0000	8.575	
11.9	0.0000	8.566	
12.0	-0.0003	8.551	
12.1	0.0000	8.556	
12.2	-0.0003	8.536	
12.3	0.0000	8.541	
12.4	-0.0003	8.536	
12.5	0.0000	8.526	
12.6	-0.0003	8.526	
12.7	0.0000	8.507	
12.8	0.0000	8.517	
12.9	0.0000	8.502	
13.0	-0.0003	8.502	
13.1	0.0000	8.497	
13.2	0.0000	8.482	
13.3	0.0000	8.492	
13.4	-0.0003	8.482	
13.5	0.0000	8.473	
13.6	0.0000	8.477	
13.7	0.0000	8.458	
13.8	0.0000	8.463	
13.9	0.0000	8.463	
14.0	-0.0003	8.458	
14.1	0.0000	8.458	
14.2	-0.0003	8.443	
14.3	0.0000	8.453	
14.4	0.0000	8.448	
14.5	0.0000	8.438	
14.6	-0.0003	8.443	
14.7	0.0000	8.429	
14.8	-0.0003	8.434	
14.9	0.0000	8.434	
15.0	0.0000	8.419	
15.1	0.0000	8.434	
15.2	0.0000	8.424	
15.3	-0.0003	8.419	
15.4	-0.0003	8.424	
15.5	-0.0003	8.414	
15.6	0.0000	8.414	
15.7	0.0000	8.419	
15.8	0.0000	8.404	
15.9	0.0000	8.414	
16.0	0.0000	8.419	
16.1	0.0000	8.409	
16.2	0.0000	8.414	
16.3	0.0000	8.414	
16.4	0.0000	8.404	
16.5	0.0000	8.414	
16.6	0.0000	8.394	
16.7	0.0000	8.409	
16.8	-0.0003	8.414	
16.9	-0.0003	8.399	
17.0	-0.0003	8.414	
17.1	0.0000	8.399	
17.2	0.0000	8.409	
17.3	0.0000	8.414	
17.4	0.0000	8.399	
17.5	0.0000	8.414	
17.6	-0.0003	8.414	
17.7	0.0000	8.399	
17.8	0.0000	8.414	
17.9	0.0000	8.419	
18.0	0.0000	8.409	
18.1	-0.0003	8.419	
18.2	-0.0003	8.414	
18.3	0.0000	8.414	
18.4	0.0000	8.419	
18.5	0.0000	8.409	
18.6	0.0000	8.419	
18.7	0.0000	8.419	
18.8	-0.0003	8.414	
18.9	0.0000	8.424	
19.0	-0.0003	8.424	
19.1	0.0000	8.419	
19.2	0.0000	8.434	
19.3	0.0000	8.419	
19.4	0.0000	8.424	
19.5	-0.0003	8.429	
19.6	0.0000	8.419	
19.7	0.0000	8.429	
19.8	0.0000	8.434	
19.9	0.0000	8.419	
20.0	0.0000	8.434	
20.1	-0.0003	8.434	
20.2	0.0000	8.434	
20.3	0.0000	8.434	
20.4	0.0000	8.424	
20.5	0.0000	8.434	
20.6	0.0000	8.438	
20.7	0.0000	8.434	
20.8	0.0000	8.443	
20.9	-0.0003	8.429	
21.0	-0.0003	8.443	
21.1	0.0000	8.448	
21.2	0.0000	8.438	
21.3	0.0000	8.448	
21.4	0.0000	8.438	
21.5	0.0000	8.453	
21.6	0.0000	8.453	
21.7	0.0000	8.443	
21.8	0.0000	8.458	
21.9	0.0000	8.438	
22.0	0.0000	8.453	
22.1	0.0000	8.453	
22.2	0.0000	8.448	
22.3	0.0000	8.453	
22.4	0.0000	8.453	
22.5	0.0000	8.463	
22.6	-0.0003	8.453	
22.7	-0.0003	8.458	
22.8	0.0000	8.458	
22.9	0.0000	8.458	
23.0	-0.0003	8.468	
23.1	-0.0003	8.453	
23.2	0.0000	8.463	
23.3	-0.0003	8.468	
23.4	0.0000	8.458	
23.5	0.0000	8.468	
23.6	0.0000	8.453	
23.7	0.0000	8.468	
23.8	0.0000	8.468	
23.9	-0.0003	8.463	
24.0	0.0000	8.473	
24.1	0.0000	8.463	
24.2	0.0000	8.473	
24.3	0.0000	8.477	
24.4	-0.0003	8.473	
24.5	0.0000	8.473	
24.6	-0.0003	8.463	
24.7	0.0000	8.477	
24.8	0.0000	8.473	
24.9	0.0000	8.473	
25.0	0.0000	8.482	
25.1	0.0000	8.468	
25.2	0.0000	8.482	
25.3	-0.0003	8.473	
25.4	-0.0003	8.477	
25.5	0.0000	8.482	
25.6	-0.0003	8.477	
25.7	-0.0003	8.487	
25.8	0.0000	8.473	
25.9	-0.0003	8.487	
26.0	-0.0003	8.482	
26.1	-0.0003	8.487	
26.2	-0.0003	8.492	
26.3	0.0000	8.482	
26.4	0.0000	8.487	
26.5	0.0000	8.477	
26.6	0.0000	8.492	
26.7	-0.0003	8.477	
26.8	-0.0003	8.487	
26.9	0.0000	8.492	
27.0	0.0000	8.487	
27.1	0.0000	8.497	
27.2	0.0000	8.487	
27.3	0.0000	8.492	
27.4	-0.0003	8.492	
27.5	-0.0003	8.492	
27.6	0.0000	8.497	
27.7	-0.0003	8.492	
27.8	-0.0003	8.507	
27.9	0.0000	8.492	
28.0	0.0000	8.502	
28.1	-0.0003	8.492	
28.2	0.0000	8.497	
28.3	0.0000	8.502	
28.4	-0.0003	8.497	
28.5	-0.0003	8.502	
28.6	0.0000	8.502	
28.7	-0.0003	8.502	
28.8	0.0000	8.492	
28.9	0.0000	8.512	
29.0	0.0000	8.497	
29.1	0.0000	8.507	
29.2	-0.0003	8.507	
29.3	0.0000	8.502	
29.4	0.0000	8.507	
29.5	0.0000	8.497	
29.6	0.0000	8.517	
29.7	0.0000	8.492	
29.8	0.0000	8.512	
29.9	-0.0003	8.512	
30.0	0.0000	8.507	
30.1	0.0000	8.507	
30.2	0.0000	8.502	
30.3	0.0000	8.517	
30.4	0.0000	8.507	
30.5	0.0000	8.512	
30.6	0.0000	8.512	
30.7	0.0000	8.512	
30.8	-0.0003	8.517	
30.9	0.0000	8.502	
31.0	0.0000	8.521	
31.1	0.0000	8.507	
31.2	0.0000	8.517	
31.3	-0.0003	8.502	
31.4	0.0000	8.517	
31.5	-0.0003	8.517	
31.6	-0.0003	8.517	
31.7	0.0000	8.517	
31.8	0.0000	8.512	
31.9	0.0000	8.517	
32.0	0.0000	8.517	
32.1	0.0000	8.521	
32.2	-0.0003	8.512	
32.3	0.0000	8.521	
32.4	0.0000	8.512	
32.5	0.0000	8.526	
32.6	0.0000	8.512	
32.7	0.0000	8.526	
32.8	-0.0003	8.512	
32.9	0.0000	8.526	
33.0	-0.0003	8.512	
33.1	0.0000	8.531	
33.2	0.0000	8.517	
33.3	0.0000	8.526	
33.4	-0.0003	8.517	
33.5	0.0000	8.526	
33.6	0.0000	8.526	
33.7	0.0000	8.526	
33.8	0.0000	8.531	
33.9	0.0000	8.531	
34.0	0.0000	8.531	
34.1	0.0000	8.526	
34.2	0.0000	8.526	
34.3	-0.0003	8.531	
34.4	-0.0003	8.526	
34.5	-0.0003	8.531	
34.6	-0.0003	8.517	
34.7	-0.0003	8.531	
34.8	-0.0003	8.526	
34.9	-0.0003	8.536	
35.0	0.0000	8.517	
35.1	0.0000	8.536	
35.2	0.0000	8.526	
35.3	-0.0003	8.536	
35.4	0.0000	8.521	
35.5	0.0000	8.536	
35.6	0.0000	8.526	
35.7	0.0000	8.536	
35.8	0.0000	8.531	
35.9	0.0000	8.531	
36.0	0.0000	8.531	
36.1	0.0000	8.536	
36.2	0.0000	8.531	
36.3	-0.0003	8.541	
36.4	-0.0003	8.536	
36.5	-0.0003	8.541	
36.6	0.0000	8.541	
36.7	-0.0003	8.531	
36.8	0.0000	8.541	
36.9	-0.0003	8.536	
37.0	0.0000	8.541	
37.1	-0.0003	8.531	
37.2	0.0000	8.541	
37.3	-0.0003	8.531	
37.4	0.0000	8.541	
37.5	-0.0003	8.531	
37.6	0.0000	8.541	
37.7	-0.0003	8.531	
37.8	0.0000	8.546	
37.9	0.0000	8.531	
38.0	-0.0003	8.546	
38.1	0.0000	8.536	
38.2	0.0000	8.541	
38.3	0.0000	8.536	
38.4	-0.0003	8.541	
38.5	0.0000	8.541	
38.6	-0.0003	8.541	
38.7	0.0000	8.541	
38.8	0.0000	8.546	
38.9	0.0000	8.546	
39.0	0.0000	8.541	
39.1	-0.0003	8.551	
39.2	0.0000	8.541	
39.3	-0.0003	8.551	
39.4	-0.0003	8.536	
39.5	0.0000	8.551	
39.6	0.0000	8.536	
39.7	-0.0003	8.551	
39.8	0.0000	8.541	
39.9	0.0000	8.551	
40.0	-0.0003	8.551	
40.1	-0.0003	8.546	
40.2	0.0000	8.551	
40.3	-0.0003	8.536	
40.4	0.0000	8.551	
40.5	0.0000	8.541	
40.6	0.0000	8.556	
40.7	0.0000	8.546	
40.8	0.0000	8.551	
40.9	-0.0003	8.551	
41.0	-0.0003	8.551	
41.1	0.0000	8.556	
41.2	0.0000	8.541	
41.3	-0.0003	8.556	
41.4	0.0000	8.551	
41.5	0.0000	8.556	
41.6	0.0000	8.556	
41.7	-0.0003	8.541	
41.8	0.0000	8.556	
41.9	0.0000	8.551	
42.0	0.0000	8.551	
42.1	0.0000	8.556	
42.2	-0.0003	8.551	
42.3	0.0000	8.556	
42.4	0.0000	8.546	
42.5	-0.0003	8.556	
42.6	-0.0003	8.551	
42.7	0.0000	8.556	
42.8	-0.0003	8.556	
42.9	-0.0003	8.546	
43.0	0.0000	8.560	
43.1	0.0000	8.551	
43.2	0.0000	8.556	
43.3	0.0000	8.551	
43.4	-0.0003	8.551	
43.5	0.0000	8.566	
43.6	-0.0003	8.551	
43.7	0.0000	8.556	
43.8	0.0000	8.556	
43.9	0.0000	8.556	
44.0	0.0000	8.566	
44.1	0.0000	8.551	
44.2	0.0000	8.560	
44.3	0.0000	8.560	
44.4	0.0000	8.551	
44.5	0.0000	8.571	
44.6	-0.0003	8.556	
44.7	-0.0003	8.560	
44.8	0.0000	8.560	
44.9	0.0000	8.551	
45.0	0.0000	8.566	
45.1	0.0000	8.560	
45.2	-0.0003	8.556	
45.3	0.0000	8.571	
45.4	0.0000	8.556	
45.5	0.0000	8.571	
45.6	-0.0003	8.571	
45.7	0.0000	8.551	
45.8	-0.0003	8.571	
45.9	0.0000	8.566	
46.0	0.0000	8.556	
46.1	0.0000	8.571	
46.2	-0.0003	8.566	
46.3	0.0000	8.566	
46.4	0.0000	8.566	
46.5	0.0000	8.551	
46.6	0.0000	8.566	
46.7	0.0000	8.566	
46.8	-0.0003	8.560	
46.9	0.0000	8.571	
47.0	0.0000	8.566	
47.1	-0.0003	8.560	
47.2	0.0000	8.571	
47.3	0.0000	8.560	
47.4	0.0000	8.566	
47.5	-0.0003	8.571	
47.6	0.0000	8.556	
47.7	-0.0003	8.571	
47.8	0.0000	8.566	
47.9	-0.0003	8.566	
48.0	0.0000	8.575	
48.1	0.0000	8.560	
48.2	-0.0003	8.571	
48.3	0.0000	8.575	
48.4	-0.0003	8.566	
48.5	0.0000	8.571	
48.6	0.0000	8.575	
48.7	0.0000	8.566	
48.8	0.0000	8.571	
48.9	0.0000	8.575	
49.0	-0.0003	8.566	
49.1	-0.0003	8.575	
49.2	0.0000	8.575	
49.3	0.0000	8.566	
49.4	0.0000	8.575	
49.5	-0.0003	8.575	
49.6	-0.0003	8.566	
49.7	0.0000	8.566	
49.8	0.0000	8.575	
49.9	0.0000	8.571	
50.0	-0.0003	8.566	
50.1	-0.0003	8.575	
50.2	0.0000	8.575	
50.3	0.0000	8.560	
50.4	0.0000	8.571	
50.5	0.0000	8.575	
50.6	0.0000	8.571	
50.7	-0.0003	8.575	
50.8	0.0000	8.575	
50.9	-0.0003	8.575	
51.0	-0.0003	8.566	
51.1	-0.0003	8.575	
51.2	-0.0003	8.575	
51.3	0.0000	8.566	
51.4	0.0000	8.575	
51.5	0.0000	8.580	
51.6	-0.0003	8.575	
51.7	-0.0003	8.566	
51.8	0.0000	8.575	
51.9	0.0000	8.575	
52.0	0.0000	8.571	
52.1	-0.0003	8.575	
52.2	0.0000	8.580	
52.3	0.0000	8.575	
52.4	0.0000	8.571	
52.5	0.0000	8.575	
52.6	0.0000	8.580	
52.7	0.0000	8.575	
52.8	-0.0003	8.571	
52.9	0.0000	8.580	
53.0	-0.0003	8.580	
53.1	0.0000	8.580	
53.2	0.0000	8.571	
53.3	0.0000	8.575	
53.4	0.0000	8.580	
53.5	-0.0003	8.575	
53.6	0.0000	8.575	
53.7	0.0000	8.580	
53.8	0.0000	8.580	
Vernier Format 2
chassis.txt 4/26/2022 16:46:38
Run 2
Time	Current	Potential	
T	C	P	
s	A	V	

0.0	0.0006	8.575	
0.1	0.0000	8.580	
0.2	0.0000	8.580	
0.3	-0.0003	8.595	
0.4	0.0000	8.595	
0.5	0.0000	8.595	
0.6	0.0000	8.590	
0.7	-0.0003	8.590	
0.8	-0.0003	8.585	
0.9	0.0000	8.585	
1.0	0.0000	8.595	
1.1	0.0000	8.595	
1.2	0.0000	8.595	
1.3	-0.0003	8.595	
1.4	-0.0003	8.590	
1.5	0.0000	8.580	
1.6	0.0000	8.595	
1.7	0.0000	8.590	
1.8	0.0000	8.595	
1.9	0.0000	8.600	
2.0	-0.0003	8.595	
2.1	-0.0003	8.595	
2.2	0.0000	8.580	
2.3	0.0000	8.585	
2.4	-0.0003	8.595	
2.5	-0.0003	8.595	
2.6	0.0000	8.595	
2.7	0.0000	8.595	
2.8	-0.0003	8.595	
2.9	-0.0003	8.585	
3.0	0.0000	8.590	
3.1	0.0000	8.595	
3.2	0.0000	8.595	
3.3	0.0000	8.600	
3.4	0.0000	8.600	
3.5	0.0000	8.595	
3.6	0.0000	8.600	
3.7	-0.0003	8.590	
3.8	0.0000	8.585	
3.9	0.0000	8.595	
4.0	0.0000	8.595	
4.1	0.0000	8.595	
4.2	0.0000	8.600	
4.3	0.0000	8.605	
4.4	0.0000	8.600	
4.5	-0.0003	8.600	
4.6	-0.0003	8.590	
4.7	-0.0003	8.590	
4.8	0.0000	8.590	
4.9	-0.0003	8.595	
5.0	-0.0003	8.595	
5.1	0.0000	8.595	
5.2	0.0000	8.605	
5.3	0.0000	8.600	
5.4	0.0000	8.595	
5.5	-0.0003	8.595	
5.6	0.0000	8.590	
5.7	0.0000	8.590	
5.8	0.0000	8.590	
5.9	-0.0003	8.595	
6.0	0.0000	8.595	
6.1	-0.0003	8.595	
6.2	0.0000	8.600	
6.3	0.0000	8.605	
6.4	0.0000	8.605	
6.5	0.0000	8.605	
6.6	-0.0003	8.605	
6.7	0.0000	8.600	
6.8	0.0000	8.600	
6.9	-0.0003	8.600	
7.0	0.0000	8.605	
7.1	0.0000	8.600	
7.2	-0.0003	8.595	
7.3	0.0000	8.595	
7.4	0.0000	8.595	
7.5	-0.0003	8.595	
7.6	0.0000	8.590	
7.7	0.0000	8.595	
7.8	0.0000	8.595	
7.9	0.0000	8.595	
8.0	0.0000	8.600	
8.1	0.0000	8.600	
8.2	0.0000	8.605	
8.3	-0.0003	8.605	
8.4	-0.0003	8.605	
8.5	0.0000	8.605	
8.6	0.0000	8.605	
8.7	-0.0003	8.605	
8.8	0.0000	8.600	
8.9	0.0000	8.600	
9.0	0.0000	8.600	
9.1	0.0000	8.605	
9.2	0.0000	8.600	
9.3	-0.0003	8.600	
9.4	0.0000	8.600	
9.5	-0.0003	8.605	
9.6	0.0000	8.600	
9.7	0.0000	8.600	
9.8	-0.0003	8.595	
9.9	-0.0003	8.595	
10.0	0.0000	8.595	
10.1	-0.0003	8.595	
10.2	0.0000	8.595	
10.3	0.0000	8.590	
10.4	0.0000	8.595	
10.5	0.0000	8.590	
10.6	-0.0003	8.590	
10.7	0.0000	8.590	
10.8	0.0000	8.590	
10.9	0.0000	8.590	
11.0	0.0000	8.595	
11.1	0.0000	8.595	
11.2	0.0000	8.595	
11.3	-0.0003	8.595	
11.4	0.0000	8.595	
11.5	0.0000	8.595	
11.6	-0.0003	8.595	
11.7	-0.0003	8.595	
11.8	-0.0003	8.605	
11.9	-0.0003	8.605	
12.0	-0.0003	8.605	
12.1	0.0000	8.605	
12.2	-0.0003	8.605	
12.3	0.0000	8.605	
12.4	0.0000	8.610	
12.5	0.0000	8.605	
12.6	-0.0003	8.610	
12.7	-0.0003	8.610	
12.8	0.0000	8.605	
12.9	0.0000	8.605	
13.0	0.0000	8.610	
13.1	0.0000	8.605	
13.2	0.1209	0.673	
13.3	0.0916	0.864	
13.4	0.0994	0.258	
13.5	0.1131	0.243	
13.6	0.1368	0.302	
13.7	0.1720	0.380	
13.8	0.2038	0.595	
13.9	0.2340	0.947	
14.0	0.2573	1.553	
14.1	0.3175	1.392	
14.2	0.3801	0.908	
14.3	0.3763	1.979	
14.4	0.4230	1.896	
14.5	0.4439	2.282	
14.6	0.4003	3.113	
14.7	0.4396	3.035	
14.8	0.4296	3.323	
14.9	0.3894	3.832	
15.0	0.4174	4.033	
15.1	0.4639	3.793	
15.2	0.4327	3.861	
15.3	0.3265	4.932	
15.4	0.3897	4.771	
15.5	0.3246	5.147	
15.6	0.3502	4.810	
15.7	0.3374	5.177	
15.8	0.4576	4.145	
15.9	0.4212	4.507	
16.0	0.3567	5.201	
16.1	0.3337	5.343	
16.2	0.3290	5.294	
16.3	0.4583	4.531	
16.4	0.4826	4.214	
16.5	0.3087	5.509	
16.6	0.3393	5.436	
16.7	0.3178	5.607	
16.8	0.4062	5.094	
16.9	0.4710	4.482	
17.0	0.2860	5.690	
17.1	0.2991	5.807	
17.2	0.2907	5.592	
17.3	0.2776	5.930	
17.4	0.2819	5.905	
17.5	0.4461	4.795	
17.6	0.3162	5.812	
17.7	0.2533	5.988	
17.8	0.2714	5.930	
17.9	0.3573	5.480	
18.0	0.3069	5.504	
18.1	0.4168	4.981	
18.2	0.3636	5.089	
18.3	0.3486	5.568	
18.4	0.4436	4.644	
18.5	0.3932	4.952	
18.6	0.2807	5.803	
18.7	0.4374	4.849	
18.8	0.2676	5.930	
18.9	0.2975	5.720	
19.0	0.3069	5.539	
19.1	0.2851	5.871	
19.2	0.4399	4.761	
19.3	0.2551	6.008	
19.4	0.4059	5.265	
19.5	0.2654	6.028	
19.6	0.2443	6.140	
19.7	0.4265	5.167	
19.8	0.4417	4.879	
19.9	0.2813	5.700	
20.0	0.3013	5.842	
20.1	0.2617	5.891	
20.2	0.2483	5.984	
20.3	0.3265	5.783	
20.4	0.4676	4.659	
20.5	0.2801	5.954	
20.6	0.3137	5.783	
20.7	0.2763	5.734	
20.8	0.4072	5.338	
20.9	0.4458	5.016	
21.0	0.4143	4.937	
21.1	0.2735	5.803	
21.2	0.3215	5.759	
21.3	0.2720	5.803	
21.4	0.4150	4.805	
21.5	0.3081	5.768	
21.6	0.4738	4.644	
21.7	0.4523	4.717	
21.8	0.3938	4.962	
21.9	0.4424	4.835	
22.0	0.4530	4.629	
22.1	0.2826	5.768	
22.2	0.3150	5.441	
22.3	0.4688	4.727	
22.4	0.4688	4.751	
22.5	0.3489	5.206	
22.6	0.3125	5.754	
22.7	0.2785	5.592	
22.8	0.2517	6.057	
22.9	0.3215	5.822	
23.0	0.4171	5.196	
23.1	0.3112	5.734	
23.2	0.2639	5.969	
23.3	0.2847	6.023	
23.4	0.3103	5.431	
23.5	0.2742	5.793	
23.6	0.4639	4.698	
23.7	0.3255	5.328	
23.8	0.3670	5.578	
23.9	0.4411	4.746	
24.0	0.4573	4.600	
24.1	0.4530	4.785	
24.2	0.4570	4.874	
24.3	0.2916	5.099	
24.4	0.3209	5.348	
24.5	0.2932	5.519	
24.6	0.3925	5.387	
24.7	0.3455	5.191	
24.8	0.2390	5.764	
24.9	0.4383	4.991	
25.0	0.2377	5.945	
25.1	0.3848	4.996	
25.2	0.2305	5.988	
25.3	0.4237	5.050	
25.4	0.2178	6.292	
25.5	0.2446	5.940	
25.6	0.3913	5.348	
25.7	0.2514	5.959	
25.8	0.2178	6.169	
25.9	0.2228	5.993	
26.0	0.4337	4.913	
26.1	0.4530	4.854	
26.2	0.3959	4.976	
26.3	0.3483	5.186	
26.4	0.3567	5.162	
26.5	0.3605	5.045	
26.6	0.3442	5.568	
26.7	0.4682	4.605	
26.8	0.3844	5.392	
26.9	0.4464	4.825	
27.0	0.2963	5.490	
27.1	0.2885	5.568	
27.2	0.2985	5.387	
27.3	0.4187	4.849	
27.4	0.2891	5.343	
27.5	0.2801	5.798	
27.6	0.2801	5.759	
27.7	0.3617	5.094	
27.8	0.3851	5.020	
27.9	0.3539	5.578	
28.0	0.3290	5.231	
28.1	0.2754	5.661	
28.2	0.3829	4.937	
28.3	0.4012	5.206	
28.4	0.4489	4.615	
28.5	0.3464	5.490	
28.6	0.3112	5.451	
28.7	0.4271	4.776	
28.8	0.4623	4.844	
28.9	0.2916	5.666	
29.0	0.4150	4.942	
29.1	0.2558	5.842	
29.2	0.4003	4.849	
29.3	0.2876	5.710	
29.4	0.3866	4.976	
29.5	0.1957	6.067	
29.6	0.3981	5.001	
29.7	0.3013	5.666	
29.8	0.3424	5.118	
29.9	0.4296	4.810	
30.0	0.1763	6.243	
30.1	0.2318	5.720	
30.2	0.2829	5.372	
30.3	0.2661	5.490	
30.4	0.2265	5.832	
30.5	0.2178	6.057	
30.6	0.2520	5.852	
30.7	0.4168	5.089	
30.8	0.3614	5.010	
30.9	0.3904	4.893	
31.0	0.2776	5.754	
31.1	0.2555	5.597	
31.2	0.2642	5.597	
31.3	0.4097	4.776	
31.4	0.4290	4.771	
31.5	0.4523	4.737	
31.6	0.2452	5.857	
31.7	0.2794	5.475	
31.8	0.2732	5.734	
31.9	0.3956	5.113	
32.0	0.4473	4.835	
32.1	0.2564	5.768	
32.2	0.2667	5.441	
32.3	0.3947	5.221	
32.4	0.3324	5.108	
32.5	0.2514	5.783	
32.6	0.4237	4.771	
32.7	0.3791	5.284	
32.8	0.2863	5.573	
32.9	0.2658	5.631	
33.0	0.4000	5.167	
33.1	0.3212	5.544	
33.2	0.2187	5.935	
33.3	0.2415	5.715	
33.4	0.3346	5.055	
33.5	0.3826	5.231	
33.6	0.3212	5.622	
33.7	0.2281	5.959	
33.8	0.2614	5.656	
33.9	0.4539	4.683	
34.0	0.4237	4.771	
34.1	0.3576	4.971	
34.2	0.3511	5.005	
34.3	0.4558	4.512	
34.4	0.4346	4.849	
34.5	0.2499	5.690	
34.6	0.2274	5.764	
34.7	0.3891	5.240	
34.8	0.2872	5.597	
34.9	0.3860	5.138	
35.0	0.3262	5.456	
35.1	0.2742	5.348	
35.2	0.1978	5.915	
35.3	0.3748	5.319	
35.4	0.2231	5.803	
35.5	0.3735	4.693	
35.6	0.3935	4.966	
35.7	0.1788	6.150	
35.8	0.1963	6.003	
35.9	0.2355	5.749	
36.0	0.2337	5.617	
36.1	0.3053	5.568	
36.2	0.4159	5.001	
36.3	0.2455	5.661	
36.4	0.2913	5.255	
36.5	0.2816	5.358	
36.6	0.4022	4.766	
36.7	0.2851	5.553	
36.8	0.3483	4.497	
36.9	0.4754	4.345	
37.0	0.4673	4.512	
37.1	0.4084	4.668	
37.2	0.2676	5.539	
37.3	0.3748	5.206	
37.4	0.2860	5.284	
37.5	0.3187	5.333	
37.6	0.4159	4.629	
37.7	0.4608	4.448	
37.8	0.2732	5.622	
37.9	0.2439	5.700	
38.0	0.2661	5.529	
38.1	0.3287	5.343	
38.2	0.3807	4.795	
38.3	0.2240	5.734	
38.4	0.3657	4.927	
38.5	0.3193	5.010	
38.6	0.3872	4.727	
38.7	0.4312	4.825	
38.8	0.4458	4.712	
38.9	0.2449	5.441	
39.0	0.3984	5.010	
39.1	0.2735	5.250	
39.2	0.4495	4.526	
39.3	0.2598	5.265	
39.4	0.4212	4.888	
39.5	0.2489	5.363	
39.6	0.2654	5.255	
39.7	0.2551	5.578	
39.8	0.4171	4.922	
39.9	0.2162	5.592	
40.0	0.3667	4.908	
40.1	0.3047	5.016	
40.2	0.2268	5.514	
40.3	0.4358	4.702	
40.4	0.3804	5.108	
40.5	0.2390	5.456	
40.6	0.3561	4.839	
40.7	0.2901	5.162	
40.8	0.2829	5.191	
40.9	0.2502	5.465	
41.0	0.2679	5.509	
41.1	0.4548	4.541	
41.2	0.3642	5.030	
41.3	0.2542	5.548	
41.4	0.3580	5.099	
41.5	0.3882	4.659	
41.6	0.2480	5.534	
41.7	0.3548	5.201	
41.8	0.2760	5.299	
41.9	0.2960	5.030	
42.0	0.4146	4.707	
42.1	0.4184	4.536	
42.2	0.3592	5.172	
42.3	0.2564	5.446	
42.4	0.2355	5.461	
42.5	0.3171	4.937	
42.6	0.2330	5.446	
42.7	0.2443	5.671	
42.8	0.2200	5.485	
42.9	0.2891	5.050	
43.0	0.2489	5.309	
43.1	0.2648	5.480	
43.2	0.3919	4.937	
43.3	0.2097	5.744	
43.4	0.3184	4.859	
43.5	0.2907	5.035	
