Vernier Format 2
pol9.txt 3/8/2022 17:43:38
Run 1
Time	Potential	Current	
T	P	C	
s	V	A	

130.88	0.927	-0.0946	
130.89	0.932	-0.0943	
130.90	0.927	-0.0943	
130.91	0.922	-0.0943	
130.92	0.917	-0.0943	
130.93	0.927	-0.0946	
130.94	0.927	-0.0946	
130.95	0.932	-0.0943	
130.96	0.927	-0.0946	
130.97	0.922	-0.0946	
130.98	0.917	-0.0943	
130.99	0.922	-0.0943	
131.00	0.927	-0.0946	
131.01	0.927	-0.0943	
131.02	0.927	-0.0946	
131.03	0.922	-0.0943	
131.04	0.917	-0.0943	
131.05	0.922	-0.0946	
131.06	0.927	-0.0946	
131.07	0.927	-0.0946	
131.08	0.927	-0.0943	
131.09	0.927	-0.0946	
131.10	0.922	-0.0946	
131.11	0.917	-0.0946	
131.12	0.927	-0.0946	
131.13	0.932	-0.0946	
131.14	0.927	-0.0946	
131.15	0.927	-0.0946	
131.16	0.917	-0.0946	
131.17	0.917	-0.0946	
131.18	0.927	-0.0946	
131.19	0.932	-0.0946	
131.20	0.932	-0.0946	
131.21	0.927	-0.0946	
131.22	0.917	-0.0946	
131.23	0.912	-0.0946	
131.24	0.927	-0.0943	
131.25	0.927	-0.0946	
131.26	0.932	-0.0946	
131.27	0.927	-0.0946	
131.28	0.922	-0.0946	
131.29	0.912	-0.0943	
131.30	0.927	-0.0946	
131.31	0.927	-0.0946	
131.32	0.932	-0.0946	
131.33	0.927	-0.0946	
131.34	0.922	-0.0943	
131.35	0.922	-0.0943	
131.36	0.927	-0.0946	
131.37	0.927	-0.0946	
131.38	0.927	-0.0946	
131.39	0.927	-0.0946	
131.40	0.922	-0.0946	
131.41	0.912	-0.0943	
131.42	0.922	-0.0943	
131.43	0.927	-0.0943	
131.44	0.932	-0.0943	
131.45	0.927	-0.0943	
131.46	0.922	-0.0943	
131.47	0.917	-0.0943	
131.48	0.922	-0.0946	
131.49	0.927	-0.0943	
131.50	0.932	-0.0943	
131.51	0.927	-0.0946	
131.52	0.927	-0.0943	
131.53	0.917	-0.0943	
131.54	0.922	-0.0943	
131.55	0.927	-0.0943	
131.56	0.937	-0.0943	
131.57	0.932	-0.0943	
131.58	0.922	-0.0946	
131.59	0.917	-0.0943	
131.60	0.917	-0.0946	
131.61	0.927	-0.0943	
131.62	0.927	-0.0943	
131.63	0.927	-0.0943	
131.64	0.922	-0.0946	
131.65	0.917	-0.0946	
131.66	0.912	-0.0946	
131.67	0.932	-0.0946	
131.68	0.932	-0.0946	
131.69	0.927	-0.0946	
131.70	0.927	-0.0943	
131.71	0.917	-0.0946	
131.72	0.917	-0.0946	
131.73	0.927	-0.0946	
131.74	0.932	-0.0946	
131.75	0.932	-0.0946	
131.76	0.927	-0.0943	
131.77	0.917	-0.0946	
131.78	0.912	-0.0946	
131.79	0.927	-0.0946	
131.80	0.927	-0.0946	
131.81	0.932	-0.0946	
131.82	0.927	-0.0946	
131.83	0.922	-0.0943	
131.84	0.912	-0.0943	
131.85	0.927	-0.0946	
131.86	0.927	-0.0946	
131.87	0.927	-0.0946	
131.88	0.927	-0.0946	
131.89	0.922	-0.0946	
131.90	0.917	-0.0946	
131.91	0.927	-0.0946	
131.92	0.927	-0.0943	
131.93	0.927	-0.0943	
131.94	0.927	-0.0946	
131.95	0.922	-0.0943	
131.96	0.917	-0.0946	
131.97	0.922	-0.0946	
131.98	0.927	-0.0943	
131.99	0.927	-0.0943	
132.00	0.927	-0.0946	
132.01	0.922	-0.0946	
132.02	0.922	-0.0943	
132.03	0.917	-0.0943	
132.04	0.927	-0.0943	
132.05	0.932	-0.0943	
132.06	0.927	-0.0943	
132.07	0.927	-0.0943	
132.08	0.917	-0.0946	
132.09	0.922	-0.0946	
132.10	0.932	-0.0943	
132.11	0.927	-0.0943	
132.12	0.927	-0.0943	
132.13	0.927	-0.0946	
132.14	0.917	-0.0946	
132.15	0.917	-0.0946	
132.16	0.927	-0.0943	
132.17	0.927	-0.0943	
132.18	0.932	-0.0943	
132.19	0.927	-0.0943	
132.20	0.922	-0.0943	
132.21	0.917	-0.0946	
132.22	0.927	-0.0943	
132.23	0.927	-0.0946	
132.24	0.927	-0.0943	
132.25	0.927	-0.0946	
132.26	0.922	-0.0943	
132.27	0.917	-0.0943	
132.28	0.927	-0.0946	
132.29	0.927	-0.0946	
132.30	0.932	-0.0943	
132.31	0.927	-0.0943	
132.32	0.922	-0.0946	
132.33	0.912	-0.0946	
132.34	0.927	-0.0946	
132.35	0.927	-0.0943	
132.36	0.927	-0.0946	
132.37	0.927	-0.0946	
132.38	0.922	-0.0943	
132.39	0.917	-0.0943	
132.40	0.927	-0.0943	
132.41	0.927	-0.0943	
132.42	0.927	-0.0943	
132.43	0.927	-0.0946	
132.44	0.922	-0.0946	
132.45	0.912	-0.0943	
132.46	0.927	-0.0946	
132.47	0.927	-0.0946	
132.48	0.932	-0.0943	
132.49	0.927	-0.0946	
132.50	0.922	-0.0943	
132.51	0.917	-0.0943	
132.52	0.922	-0.0946	
132.53	0.927	-0.0943	
132.54	0.927	-0.0943	
132.55	0.927	-0.0943	
132.56	0.922	-0.0943	
132.57	0.917	-0.0943	
132.58	0.922	-0.0946	
132.59	0.927	-0.0946	
132.60	0.927	-0.0943	
132.61	0.927	-0.0943	
132.62	0.922	-0.0946	
132.63	0.912	-0.0943	
132.64	0.922	-0.0946	
132.65	0.927	-0.0943	
132.66	0.927	-0.0943	
132.67	0.927	-0.0943	
132.68	0.922	-0.0946	
132.69	0.912	-0.0943	
132.70	0.922	-0.0946	
132.71	0.927	-0.0943	
132.72	0.932	-0.0943	
132.73	0.927	-0.0943	
132.74	0.922	-0.0943	
132.75	0.912	-0.0943	
132.76	0.917	-0.0946	
132.77	0.927	-0.0943	
132.78	0.932	-0.0943	
132.79	0.927	-0.0943	
132.80	0.922	-0.0946	
132.81	0.917	-0.0946	
132.82	0.917	-0.0943	
132.83	0.927	-0.0943	
132.84	0.932	-0.0943	
132.85	0.927	-0.0943	
132.86	0.922	-0.0943	
132.87	0.917	-0.0943	
132.88	0.912	-0.0946	
132.89	0.927	-0.0943	
132.90	0.927	-0.0946	
132.91	0.937	-0.0946	
132.92	0.927	-0.0943	
132.93	0.922	-0.0946	
132.94	0.912	-0.0943	
132.95	0.927	-0.0946	
132.96	0.927	-0.0946	
132.97	0.932	-0.0946	
132.98	0.927	-0.0946	
132.99	0.922	-0.0946	
133.00	0.917	-0.0943	
133.01	0.922	-0.0946	
133.02	0.927	-0.0946	
133.03	0.932	-0.0943	
133.04	0.927	-0.0946	
133.05	0.922	-0.0943	
133.06	0.917	-0.0943	
133.07	0.917	-0.0946	
133.08	0.927	-0.0943	
133.09	0.927	-0.0946	
133.10	0.927	-0.0943	
133.11	0.922	-0.0943	
133.12	0.917	-0.0943	
133.13	0.912	-0.0946	
133.14	0.927	-0.0943	
133.15	0.927	-0.0943	
133.16	0.927	-0.0943	
133.17	0.927	-0.0943	
133.18	0.922	-0.0943	
133.19	0.917	-0.0943	
133.20	0.927	-0.0943	
133.21	0.927	-0.0946	
133.22	0.927	-0.0943	
133.23	0.927	-0.0943	
133.24	0.917	-0.0943	
133.25	0.912	-0.0943	
133.26	0.927	-0.0943	
133.27	0.927	-0.0943	
133.28	0.932	-0.0943	
133.29	0.927	-0.0943	
133.30	0.922	-0.0943	
133.31	0.912	-0.0943	
133.32	0.922	-0.0943	
133.33	0.927	-0.0943	
133.34	0.932	-0.0943	
133.35	0.927	-0.0943	
133.36	0.922	-0.0943	
133.37	0.912	-0.0943	
133.38	0.917	-0.0943	
133.39	0.927	-0.0943	
133.40	0.932	-0.0943	
133.41	0.927	-0.0943	
133.42	0.927	-0.0946	
133.43	0.912	-0.0943	
133.44	0.917	-0.0946	
133.45	0.927	-0.0943	
133.46	0.927	-0.0943	
133.47	0.927	-0.0943	
133.48	0.922	-0.0943	
133.49	0.917	-0.0943	
133.50	0.912	-0.0943	
133.51	0.927	-0.0946	
133.52	0.927	-0.0946	
133.53	0.927	-0.0943	
133.54	0.927	-0.0943	
133.55	0.922	-0.0946	
133.56	0.912	-0.0943	
133.57	0.922	-0.0946	
133.58	0.927	-0.0946	
133.59	0.927	-0.0943	
133.60	0.927	-0.0946	
133.61	0.922	-0.0943	
133.62	0.912	-0.0943	
133.63	0.912	-0.0946	
133.64	0.927	-0.0943	
133.65	0.927	-0.0943	
133.66	0.927	-0.0943	
133.67	0.927	-0.0943	
133.68	0.922	-0.0946	
133.69	0.912	-0.0946	
133.70	0.927	-0.0943	
133.71	0.927	-0.0943	
133.72	0.927	-0.0943	
133.73	0.927	-0.0943	
133.74	0.922	-0.0943	
133.75	0.912	-0.0943	
133.76	0.927	-0.0943	
133.77	0.922	-0.0946	
133.78	0.927	-0.0943	
133.79	0.927	-0.0943	
133.80	0.922	-0.0943	
133.81	0.912	-0.0943	
133.82	0.922	-0.0946	
133.83	0.927	-0.0943	
133.84	0.932	-0.0943	
133.85	0.927	-0.0943	
133.86	0.922	-0.0943	
133.87	0.912	-0.0943	
133.88	0.917	-0.0946	
133.89	0.927	-0.0943	
133.90	0.927	-0.0943	
133.91	0.932	-0.0943	
133.92	0.922	-0.0943	
133.93	0.917	-0.0943	
133.94	0.912	-0.0943	
133.95	0.927	-0.0943	
133.96	0.927	-0.0943	
133.97	0.932	-0.0943	
133.98	0.927	-0.0943	
133.99	0.922	-0.0943	
134.00	0.912	-0.0943	
134.01	0.927	-0.0943	
134.02	0.927	-0.0943	
134.03	0.927	-0.0943	
134.04	0.927	-0.0943	
134.05	0.917	-0.0943	
134.06	0.912	-0.0943	
134.07	0.917	-0.0943	
134.08	0.927	-0.0943	
134.09	0.927	-0.0943	
134.10	0.927	-0.0946	
134.11	0.922	-0.0943	
134.12	0.912	-0.0943	
134.13	0.917	-0.0943	
134.14	0.927	-0.0943	
134.15	0.927	-0.0943	
134.16	0.927	-0.0943	
134.17	0.922	-0.0943	
134.18	0.912	-0.0943	
134.19	0.912	-0.0943	
134.20	0.927	-0.0943	
134.21	0.927	-0.0943	
134.22	0.927	-0.0943	
134.23	0.927	-0.0946	
134.24	0.917	-0.0943	
134.25	0.912	-0.0943	
134.26	0.922	-0.0943	
134.27	0.927	-0.0943	
134.28	0.927	-0.0943	
134.29	0.927	-0.0943	
134.30	0.917	-0.0943	
134.31	0.912	-0.0943	
134.32	0.922	-0.0946	
134.33	0.927	-0.0943	
134.34	0.927	-0.0943	
134.35	0.927	-0.0943	
134.36	0.927	-0.0943	
134.37	0.917	-0.0943	
134.38	0.912	-0.0946	
134.39	0.927	-0.0943	
134.40	0.927	-0.0943	
134.41	0.927	-0.0943	
134.42	0.922	-0.0946	
134.43	0.912	-0.0943	
134.44	0.912	-0.0943	
134.45	0.927	-0.0943	
134.46	0.927	-0.0943	
134.47	0.927	-0.0943	
134.48	0.922	-0.0943	
134.49	0.917	-0.0943	
134.50	0.912	-0.0940	
134.51	0.922	-0.0943	
134.52	0.927	-0.0943	
134.53	0.927	-0.0943	
134.54	0.927	-0.0943	
134.55	0.922	-0.0943	
134.56	0.917	-0.0943	
134.57	0.912	-0.0943	
134.58	0.927	-0.0940	
134.59	0.932	-0.0943	
134.60	0.927	-0.0943	
134.61	0.922	-0.0943	
134.62	0.917	-0.0943	
134.63	0.912	-0.0943	
134.64	0.927	-0.0943	
134.65	0.927	-0.0943	
134.66	0.932	-0.0940	
134.67	0.927	-0.0943	
134.68	0.922	-0.0943	
134.69	0.907	-0.0943	
134.70	0.922	-0.0943	
134.71	0.927	-0.0943	
134.72	0.927	-0.0943	
134.73	0.927	-0.0943	
134.74	0.922	-0.0943	
134.75	0.912	-0.0943	
134.76	0.912	-0.0946	
134.77	0.927	-0.0943	
134.78	0.927	-0.0943	
134.79	0.927	-0.0943	
134.80	0.922	-0.0943	
134.81	0.922	-0.0943	
134.82	0.912	-0.0943	
134.83	0.927	-0.0943	
134.84	0.927	-0.0946	
134.85	0.927	-0.0943	
134.86	0.922	-0.0946	
134.87	0.922	-0.0943	
134.88	0.912	-0.0943	
134.89	0.927	-0.0943	
134.90	0.927	-0.0946	
134.91	0.927	-0.0943	
134.92	0.927	-0.0943	
134.93	0.922	-0.0943	
134.94	0.912	-0.0943	
134.95	0.922	-0.0943	
134.96	0.927	-0.0943	
134.97	0.927	-0.0943	
134.98	0.927	-0.0943	
134.99	0.922	-0.0943	
135.00	0.912	-0.0943	
135.01	0.912	-0.0943	
135.02	0.927	-0.0943	
135.03	0.932	-0.0943	
135.04	0.927	-0.0943	
135.05	0.922	-0.0943	
135.06	0.917	-0.0943	
135.07	0.917	-0.0943	
135.08	0.927	-0.0940	
135.09	0.927	-0.0943	
135.10	0.927	-0.0940	
135.11	0.922	-0.0943	
135.12	0.922	-0.0943	
135.13	0.917	-0.0943	
135.14	0.927	-0.0943	
135.15	0.927	-0.0943	
135.16	0.932	-0.0943	
135.17	0.922	-0.0943	
135.18	0.922	-0.0943	
135.19	0.912	-0.0943	
135.20	0.927	-0.0943	
135.21	0.927	-0.0943	
135.22	0.927	-0.0943	
135.23	0.927	-0.0943	
135.24	0.917	-0.0943	
135.25	0.917	-0.0943	
135.26	0.917	-0.0946	
135.27	0.927	-0.0943	
135.28	0.927	-0.0943	
135.29	0.927	-0.0943	
135.30	0.922	-0.0943	
135.31	0.917	-0.0943	
135.32	0.917	-0.0943	
135.33	0.927	-0.0943	
135.34	0.927	-0.0943	
135.35	0.927	-0.0943	
135.36	0.927	-0.0943	
135.37	0.917	-0.0943	
135.38	0.912	-0.0943	
135.39	0.927	-0.0943	
135.40	0.927	-0.0943	
135.41	0.927	-0.0943	
135.42	0.927	-0.0943	
135.43	0.917	-0.0943	
135.44	0.922	-0.0943	
135.45	0.927	-0.0943	
135.46	0.927	-0.0943	
135.47	0.927	-0.0943	
135.48	0.927	-0.0943	
135.49	0.927	-0.0943	
135.50	0.912	-0.0943	
135.51	0.917	-0.0943	
135.52	0.927	-0.0943	
135.53	0.927	-0.0943	
135.54	0.927	-0.0943	
135.55	0.922	-0.0943	
135.56	0.917	-0.0943	
135.57	0.912	-0.0946	
135.58	0.927	-0.0943	
135.59	0.927	-0.0943	
135.60	0.927	-0.0943	
135.61	0.927	-0.0943	
135.62	0.917	-0.0943	
135.63	0.912	-0.0943	
135.64	0.927	-0.0943	
135.65	0.927	-0.0943	
135.66	0.927	-0.0943	
135.67	0.927	-0.0943	
135.68	0.917	-0.0943	
135.69	0.917	-0.0943	
135.70	0.917	-0.0943	
135.71	0.927	-0.0943	
135.72	0.927	-0.0943	
135.73	0.927	-0.0943	
135.74	0.922	-0.0943	
135.75	0.917	-0.0943	
135.76	0.912	-0.0943	
135.77	0.922	-0.0943	
135.78	0.927	-0.0943	
135.79	0.927	-0.0943	
135.80	0.927	-0.0943	
135.81	0.917	-0.0943	
135.82	0.912	-0.0943	
135.83	0.927	-0.0943	
135.84	0.927	-0.0943	
135.85	0.932	-0.0943	
135.86	0.922	-0.0943	
135.87	0.922	-0.0943	
135.88	0.907	-0.0943	
135.89	0.927	-0.0943	
135.90	0.927	-0.0943	
135.91	0.927	-0.0943	
135.92	0.927	-0.0943	
135.93	0.927	-0.0943	
135.94	0.912	-0.0943	
135.95	0.912	-0.0943	
135.96	0.927	-0.0943	
135.97	0.927	-0.0943	
135.98	0.932	-0.0940	
135.99	0.922	-0.0943	
136.00	0.917	-0.0943	
136.01	0.912	-0.0940	
136.02	0.922	-0.0943	
136.03	0.927	-0.0943	
136.04	0.932	-0.0943	
136.05	0.927	-0.0943	
136.06	0.922	-0.0943	
136.07	0.912	-0.0940	
136.08	0.922	-0.0943	
136.09	0.922	-0.0943	
136.10	0.927	-0.0943	
136.11	0.927	-0.0943	
136.12	0.922	-0.0943	
136.13	0.912	-0.0943	
136.14	0.912	-0.0943	
136.15	0.927	-0.0943	
136.16	0.927	-0.0943	
136.17	0.927	-0.0943	
136.18	0.922	-0.0943	
136.19	0.912	-0.0943	
136.20	0.912	-0.0943	
136.21	0.927	-0.0943	
136.22	0.927	-0.0943	
136.23	0.927	-0.0943	
136.24	0.927	-0.0943	
136.25	0.917	-0.0943	
136.26	0.912	-0.0943	
136.27	0.922	-0.0943	
136.28	0.927	-0.0943	
136.29	0.932	-0.0940	
136.30	0.927	-0.0943	
136.31	0.922	-0.0943	
136.32	0.917	-0.0940	
136.33	0.917	-0.0943	
136.34	0.927	-0.0943	
136.35	0.927	-0.0943	
136.36	0.922	-0.0943	
136.37	0.922	-0.0943	
136.38	0.912	-0.0943	
136.39	0.907	-0.0943	
136.40	0.927	-0.0943	
136.41	0.927	-0.0943	
136.42	0.927	-0.0943	
136.43	0.922	-0.0943	
136.44	0.912	-0.0943	
136.45	0.907	-0.0940	
136.46	0.927	-0.0943	
136.47	0.927	-0.0943	
136.48	0.927	-0.0943	
136.49	0.927	-0.0940	
136.50	0.922	-0.0943	
136.51	0.912	-0.0940	
136.52	0.922	-0.0940	
136.53	0.927	-0.0943	
136.54	0.927	-0.0943	
136.55	0.922	-0.0940	
136.56	0.922	-0.0943	
136.57	0.912	-0.0940	
136.58	0.917	-0.0943	
136.59	0.927	-0.0943	
136.60	0.927	-0.0943	
136.61	0.927	-0.0940	
136.62	0.922	-0.0943	
136.63	0.912	-0.0940	
136.64	0.912	-0.0943	
136.65	0.927	-0.0943	
136.66	0.927	-0.0943	
136.67	0.927	-0.0940	
136.68	0.922	-0.0943	
136.69	0.917	-0.0943	
136.70	0.912	-0.0940	
136.71	0.927	-0.0943	
136.72	0.927	-0.0940	
136.73	0.927	-0.0940	
136.74	0.927	-0.0943	
136.75	0.917	-0.0943	
136.76	0.912	-0.0940	
136.77	0.922	-0.0943	
136.78	0.922	-0.0943	
136.79	0.927	-0.0943	
136.80	0.927	-0.0943	
136.81	0.922	-0.0943	
136.82	0.912	-0.0940	
136.83	0.922	-0.0943	
136.84	0.927	-0.0943	
136.85	0.927	-0.0943	
136.86	0.927	-0.0943	
136.87	0.922	-0.0943	
136.88	0.917	-0.0943	
136.89	0.912	-0.0943	
136.90	0.927	-0.0943	
136.91	0.927	-0.0943	
136.92	0.927	-0.0943	
136.93	0.922	-0.0943	
136.94	0.917	-0.0943	
136.95	0.912	-0.0943	
136.96	0.927	-0.0943	
136.97	0.927	-0.0943	
136.98	0.927	-0.0940	
136.99	0.922	-0.0943	
137.00	0.922	-0.0943	
137.01	0.907	-0.0937	
137.02	0.922	-0.0943	
137.03	0.927	-0.0943	
137.04	0.932	-0.0943	
137.05	0.922	-0.0943	
137.06	0.917	-0.0943	
137.07	0.912	-0.0943	
137.08	0.917	-0.0943	
137.09	0.922	-0.0940	
137.10	0.927	-0.0940	
137.11	0.927	-0.0943	
137.12	0.922	-0.0943	
137.13	0.912	-0.0940	
137.14	0.912	-0.0940	
137.15	0.927	-0.0940	
137.16	0.927	-0.0943	
137.17	0.927	-0.0943	
137.18	0.927	-0.0943	
137.19	0.912	-0.0940	
137.20	0.912	-0.0943	
137.21	0.922	-0.0940	
137.22	0.927	-0.0940	
137.23	0.927	-0.0940	
137.24	0.922	-0.0940	
137.25	0.912	-0.0940	
137.26	0.912	-0.0940	
137.27	0.922	-0.0940	
137.28	0.927	-0.0943	
137.29	0.927	-0.0943	
137.30	0.927	-0.0943	
137.31	0.922	-0.0943	
137.32	0.912	-0.0940	
137.33	0.917	-0.0943	
137.34	0.922	-0.0940	
137.35	0.927	-0.0940	
137.36	0.927	-0.0940	
137.37	0.927	-0.0943	
137.38	0.912	-0.0937	
137.39	0.907	-0.0943	
137.40	0.927	-0.0940	
137.41	0.927	-0.0943	
137.42	0.927	-0.0940	
137.43	0.922	-0.0940	
137.44	0.917	-0.0940	
137.45	0.912	-0.0943	
137.46	0.922	-0.0943	
137.47	0.927	-0.0943	
137.48	0.927	-0.0943	
137.49	0.927	-0.0943	
137.50	0.912	-0.0940	
137.51	0.912	-0.0940	
137.52	0.922	-0.0943	
137.53	0.922	-0.0940	
137.54	0.927	-0.0943	
137.55	0.927	-0.0943	
137.56	0.922	-0.0943	
137.57	0.912	-0.0940	
137.58	0.912	-0.0946	
137.59	0.922	-0.0943	
137.60	0.927	-0.0940	
137.61	0.922	-0.0940	
137.62	0.922	-0.0943	
137.63	0.912	-0.0940	
137.64	0.912	-0.0943	
137.65	0.922	-0.0940	
137.66	0.922	-0.0943	
137.67	0.927	-0.0943	
137.68	0.922	-0.0943	
137.69	0.917	-0.0940	
137.70	0.912	-0.0943	
137.71	0.922	-0.0943	
137.72	0.927	-0.0943	
137.73	0.927	-0.0940	
137.74	0.922	-0.0943	
137.75	0.917	-0.0940	
137.76	0.907	-0.0943	
137.77	0.922	-0.0943	
137.78	0.927	-0.0943	
137.79	0.927	-0.0940	
137.80	0.927	-0.0940	
137.81	0.922	-0.0943	
137.82	0.912	-0.0940	
137.83	0.912	-0.0940	
137.84	0.922	-0.0940	
137.85	0.927	-0.0940	
137.86	0.922	-0.0940	
137.87	0.922	-0.0940	
137.88	0.912	-0.0940	
137.89	0.907	-0.0940	
137.90	0.927	-0.0940	
137.91	0.922	-0.0943	
137.92	0.927	-0.0940	
137.93	0.927	-0.0940	
137.94	0.922	-0.0943	
137.95	0.912	-0.0940	
137.96	0.917	-0.0940	
137.97	0.927	-0.0943	
137.98	0.927	-0.0940	
137.99	0.927	-0.0943	
138.00	0.922	-0.0943	
138.01	0.912	-0.0943	
138.02	0.907	-0.0940	
138.03	0.927	-0.0943	
138.04	0.927	-0.0943	
138.05	0.927	-0.0940	
138.06	0.922	-0.0943	
138.07	0.917	-0.0943	
138.08	0.912	-0.0940	
138.09	0.922	-0.0940	
138.10	0.927	-0.0940	
138.11	0.932	-0.0940	
138.12	0.927	-0.0940	
138.13	0.917	-0.0940	
138.14	0.912	-0.0940	
138.15	0.917	-0.0943	
138.16	0.922	-0.0943	
138.17	0.927	-0.0940	
138.18	0.927	-0.0943	
138.19	0.922	-0.0943	
138.20	0.912	-0.0940	
138.21	0.912	-0.0943	
138.22	0.927	-0.0940	
138.23	0.927	-0.0943	
138.24	0.927	-0.0943	
138.25	0.922	-0.0943	
138.26	0.912	-0.0943	
138.27	0.912	-0.0943	
138.28	0.922	-0.0943	
138.29	0.927	-0.0943	
138.30	0.927	-0.0940	
138.31	0.927	-0.0943	
138.32	0.917	-0.0940	
138.33	0.912	-0.0937	
138.34	0.922	-0.0943	
138.35	0.922	-0.0943	
138.36	0.927	-0.0940	
138.37	0.927	-0.0940	
138.38	0.922	-0.0940	
138.39	0.917	-0.0940	
138.40	0.912	-0.0940	
138.41	0.927	-0.0940	
138.42	0.927	-0.0943	
138.43	0.927	-0.0940	
138.44	0.922	-0.0940	
138.45	0.912	-0.0937	
138.46	0.912	-0.0943	
138.47	0.927	-0.0940	
138.48	0.927	-0.0943	
138.49	0.927	-0.0940	
138.50	0.922	-0.0943	
138.51	0.922	-0.0940	
138.52	0.912	-0.0940	
138.53	0.922	-0.0940	
138.54	0.927	-0.0940	
138.55	0.927	-0.0940	
138.56	0.922	-0.0940	
138.57	0.922	-0.0940	
138.58	0.912	-0.0940	
138.59	0.917	-0.0943	
138.60	0.922	-0.0940	
138.61	0.927	-0.0940	
138.62	0.922	-0.0937	
138.63	0.922	-0.0940	
138.64	0.912	-0.0943	
138.65	0.912	-0.0943	
138.66	0.927	-0.0940	
138.67	0.927	-0.0940	
138.68	0.927	-0.0940	
138.69	0.927	-0.0943	
138.70	0.912	-0.0940	
138.71	0.907	-0.0943	
138.72	0.927	-0.0940	
138.73	0.922	-0.0940	
138.74	0.927	-0.0937	
138.75	0.917	-0.0940	
138.76	0.922	-0.0943	
138.77	0.912	-0.0943	
138.78	0.927	-0.0943	
138.79	0.922	-0.0943	
138.80	0.927	-0.0940	
138.81	0.927	-0.0943	
138.82	0.917	-0.0940	
138.83	0.912	-0.0940	
138.84	0.917	-0.0943	
138.85	0.927	-0.0940	
138.86	0.927	-0.0940	
138.87	0.927	-0.0940	
138.88	0.922	-0.0940	
138.89	0.917	-0.0943	
138.90	0.912	-0.0943	
138.91	0.922	-0.0940	
138.92	0.927	-0.0943	
138.93	0.927	-0.0940	
138.94	0.922	-0.0943	
138.95	0.917	-0.0943	
138.96	0.907	-0.0940	
138.97	0.917	-0.0943	
138.98	0.927	-0.0940	
138.99	0.927	-0.0940	
139.00	0.922	-0.0940	
139.01	0.922	-0.0943	
139.02	0.912	-0.0940	
139.03	0.922	-0.0943	
139.04	0.922	-0.0940	
139.05	0.932	-0.0940	
139.06	0.927	-0.0940	
139.07	0.917	-0.0940	
139.08	0.912	-0.0943	
139.09	0.912	-0.0940	
139.10	0.922	-0.0940	
139.11	0.922	-0.0940	
139.12	0.927	-0.0940	
139.13	0.922	-0.0940	
139.14	0.917	-0.0940	
139.15	0.907	-0.0937	
139.16	0.922	-0.0940	
139.17	0.927	-0.0940	
139.18	0.927	-0.0937	
139.19	0.922	-0.0943	
139.20	0.917	-0.0943	
139.21	0.912	-0.0940	
139.22	0.912	-0.0943	
139.23	0.922	-0.0943	
139.24	0.927	-0.0940	
139.25	0.927	-0.0940	
139.26	0.922	-0.0940	
139.27	0.912	-0.0940	
139.28	0.907	-0.0943	
139.29	0.922	-0.0940	
139.30	0.927	-0.0940	
139.31	0.927	-0.0940	
139.32	0.922	-0.0940	
139.33	0.917	-0.0940	
139.34	0.912	-0.0940	
139.35	0.922	-0.0943	
139.36	0.927	-0.0940	
139.37	0.927	-0.0940	
139.38	0.922	-0.0943	
139.39	0.922	-0.0943	
139.40	0.912	-0.0940	
139.41	0.912	-0.0940	
139.42	0.927	-0.0940	
139.43	0.927	-0.0940	
139.44	0.922	-0.0940	
139.45	0.917	-0.0943	
139.46	0.912	-0.0940	
139.47	0.907	-0.0940	
139.48	0.927	-0.0940	
139.49	0.922	-0.0943	
139.50	0.927	-0.0940	
139.51	0.922	-0.0940	
139.52	0.917	-0.0940	
139.53	0.912	-0.0940	
139.54	0.917	-0.0940	
139.55	0.922	-0.0937	
139.56	0.927	-0.0940	
139.57	0.922	-0.0940	
139.58	0.917	-0.0940	
139.59	0.912	-0.0940	
139.60	0.912	-0.0943	
139.61	0.922	-0.0940	
139.62	0.927	-0.0940	
139.63	0.922	-0.0940	
139.64	0.922	-0.0940	
139.65	0.917	-0.0937	
139.66	0.907	-0.0940	
139.67	0.922	-0.0940	
139.68	0.922	-0.0937	
139.69	0.927	-0.0937	
139.70	0.927	-0.0940	
139.71	0.917	-0.0940	
139.72	0.912	-0.0940	
139.73	0.917	-0.0943	
139.74	0.922	-0.0940	
139.75	0.927	-0.0940	
139.76	0.922	-0.0937	
139.77	0.922	-0.0940	
139.78	0.907	-0.0940	
139.79	0.907	-0.0940	
139.80	0.927	-0.0940	
139.81	0.927	-0.0943	
139.82	0.922	-0.0940	
139.83	0.922	-0.0940	
139.84	0.912	-0.0940	
139.85	0.907	-0.0940	
139.86	0.922	-0.0943	
139.87	0.922	-0.0940	
139.88	0.927	-0.0937	
139.89	0.917	-0.0940	
139.90	0.917	-0.0943	
139.91	0.917	-0.0940	
139.92	0.922	-0.0943	
139.93	0.922	-0.0940	
139.94	0.927	-0.0940	
139.95	0.922	-0.0940	
139.96	0.922	-0.0943	
139.97	0.912	-0.0940	
139.98	0.912	-0.0943	
139.99	0.922	-0.0940	
140.00	0.927	-0.0943	
140.01	0.927	-0.0940	
140.02	0.922	-0.0943	
140.03	0.912	-0.0940	
140.04	0.907	-0.0940	
140.05	0.922	-0.0940	
140.06	0.922	-0.0940	
140.07	0.927	-0.0940	
140.08	0.922	-0.0940	
140.09	0.907	-0.0937	
140.10	0.907	-0.0937	
140.11	0.927	-0.0937	
140.12	0.927	-0.0940	
140.13	0.927	-0.0937	
140.14	0.922	-0.0940	
140.15	0.917	-0.0937	
140.16	0.912	-0.0937	
